x	y	z	contour type	frameID	weight	time frame
25.22554	-45.08076	-15.69785	SAX_RV_FREEWALL	20	1.0	1.0
27.02129	-43.26733	-13.57567	SAX_RV_FREEWALL	20	1.0	1.0
28.48905	-42.83857	-11.03101	SAX_RV_FREEWALL	20	1.0	1.0
29.95681	-42.40981	-8.48634	SAX_RV_FREEWALL	20	1.0	1.0
32.08054	-39.21172	-6.78666	SAX_RV_FREEWALL	20	1.0	1.0
33.87629	-37.39829	-4.66448	SAX_RV_FREEWALL	20	1.0	1.0
35.67203	-35.58486	-2.54231	SAX_RV_FREEWALL	20	1.0	1.0
37.06189	-32.60115	-2.11496	SAX_RV_FREEWALL	20	1.0	1.0
39.18562	-29.40306	-0.41528	SAX_RV_FREEWALL	20	1.0	1.0
39.84159	-26.63373	-1.26026	SAX_RV_FREEWALL	20	1.0	1.0
41.23145	-23.65002	-0.83291	SAX_RV_FREEWALL	20	1.0	1.0
41.88742	-20.88069	-1.67789	SAX_RV_FREEWALL	20	1.0	1.0
42.54339	-18.11136	-2.52288	SAX_RV_FREEWALL	20	1.0	1.0
43.19937	-15.34204	-3.36786	SAX_RV_FREEWALL	20	1.0	1.0
14.92241	-10.71380	-62.30307	SAX_RV_FREEWALL	20	1.0	1.0
13.53255	-13.69751	-62.73042	SAX_RV_FREEWALL	20	1.0	1.0
11.40882	-16.89560	-64.43010	SAX_RV_FREEWALL	20	1.0	1.0
10.01897	-19.87931	-64.85745	SAX_RV_FREEWALL	20	1.0	1.0
8.62911	-22.86302	-65.28480	SAX_RV_FREEWALL	20	1.0	1.0
7.23926	-25.84673	-65.71215	SAX_RV_FREEWALL	20	1.0	1.0
5.84941	-28.83044	-66.13950	SAX_RV_FREEWALL	20	1.0	1.0
4.45955	-31.81415	-66.56685	SAX_RV_FREEWALL	20	1.0	1.0
3.80358	-34.58348	-65.72187	SAX_RV_FREEWALL	20	1.0	1.0
2.41373	-37.56719	-66.14922	SAX_RV_FREEWALL	20	1.0	1.0
1.02387	-40.55090	-66.57657	SAX_RV_FREEWALL	20	1.0	1.0
0.36790	-43.32023	-65.73159	SAX_RV_FREEWALL	20	1.0	1.0
-0.28807	-46.08956	-64.88661	SAX_RV_FREEWALL	20	1.0	1.0
-1.67793	-49.07327	-65.31396	SAX_RV_FREEWALL	20	1.0	1.0
-1.60002	-51.62822	-63.19664	SAX_RV_FREEWALL	20	1.0	1.0
-0.46025	-52.58412	-60.22949	SAX_RV_FREEWALL	20	1.0	1.0
1.00751	-52.15535	-57.68482	SAX_RV_FREEWALL	20	1.0	1.0
2.47527	-51.72659	-55.14016	SAX_RV_FREEWALL	20	1.0	1.0
3.94303	-51.29783	-52.59549	SAX_RV_FREEWALL	20	1.0	1.0
5.41079	-50.86906	-50.05083	SAX_RV_FREEWALL	20	1.0	1.0
6.87855	-50.44030	-47.50616	SAX_RV_FREEWALL	20	1.0	1.0
8.34631	-50.01154	-44.96149	SAX_RV_FREEWALL	20	1.0	1.0
9.81407	-49.58277	-42.41683	SAX_RV_FREEWALL	20	1.0	1.0
11.28183	-49.15401	-39.87216	SAX_RV_FREEWALL	20	1.0	1.0
12.74959	-48.72525	-37.32750	SAX_RV_FREEWALL	20	1.0	1.0
14.21735	-48.29649	-34.78283	SAX_RV_FREEWALL	20	1.0	1.0
15.68511	-47.86772	-32.23817	SAX_RV_FREEWALL	20	1.0	1.0
17.15287	-47.43896	-29.69350	SAX_RV_FREEWALL	20	1.0	1.0
18.62063	-47.01020	-27.14884	SAX_RV_FREEWALL	20	1.0	1.0
20.08839	-46.58143	-24.60417	SAX_RV_FREEWALL	20	1.0	1.0
21.55614	-46.15267	-22.05951	SAX_RV_FREEWALL	20	1.0	1.0
23.02390	-45.72391	-19.51484	SAX_RV_FREEWALL	20	1.0	1.0
24.49166	-45.29514	-16.97018	SAX_RV_FREEWALL	20	1.0	1.0
20.24420	-51.69133	-20.36954	SAX_RV_EPICARDIAL	20	1.0	1.0
22.03994	-49.87790	-18.24737	SAX_RV_EPICARDIAL	20	1.0	1.0
23.50770	-49.44914	-15.70270	SAX_RV_EPICARDIAL	20	1.0	1.0
24.97546	-49.02037	-13.15804	SAX_RV_EPICARDIAL	20	1.0	1.0
26.44322	-48.59161	-10.61337	SAX_RV_EPICARDIAL	20	1.0	1.0
28.23897	-46.77818	-8.49120	SAX_RV_EPICARDIAL	20	1.0	1.0
30.03472	-44.96475	-6.36903	SAX_RV_EPICARDIAL	20	1.0	1.0
31.83046	-43.15133	-4.24685	SAX_RV_EPICARDIAL	20	1.0	1.0
33.62621	-41.33790	-2.12468	SAX_RV_EPICARDIAL	20	1.0	1.0
35.74994	-38.13981	-0.42500	SAX_RV_EPICARDIAL	20	1.0	1.0
37.87367	-34.94172	1.27469	SAX_RV_EPICARDIAL	20	1.0	1.0
39.26353	-31.95801	1.70204	SAX_RV_EPICARDIAL	20	1.0	1.0
40.65338	-28.97430	2.12939	SAX_RV_EPICARDIAL	20	1.0	1.0
42.04323	-25.99059	2.55674	SAX_RV_EPICARDIAL	20	1.0	1.0
42.69921	-23.22126	1.71176	SAX_RV_EPICARDIAL	20	1.0	1.0
43.35518	-20.45193	0.86677	SAX_RV_EPICARDIAL	20	1.0	1.0
44.01115	-17.68260	0.02179	SAX_RV_EPICARDIAL	20	1.0	1.0
44.66713	-14.91327	-0.82319	SAX_RV_EPICARDIAL	20	1.0	1.0
44.58922	-12.35833	-2.94051	SAX_RV_EPICARDIAL	20	1.0	1.0
14.43861	-6.98857	-66.11521	SAX_RV_EPICARDIAL	20	1.0	1.0
13.04875	-9.97228	-66.54256	SAX_RV_EPICARDIAL	20	1.0	1.0
10.92502	-13.17037	-68.24224	SAX_RV_EPICARDIAL	20	1.0	1.0
9.53517	-16.15408	-68.66959	SAX_RV_EPICARDIAL	20	1.0	1.0
8.14531	-19.13779	-69.09694	SAX_RV_EPICARDIAL	20	1.0	1.0
6.75546	-22.12150	-69.52429	SAX_RV_EPICARDIAL	20	1.0	1.0
5.36561	-25.10521	-69.95164	SAX_RV_EPICARDIAL	20	1.0	1.0
3.97575	-28.08892	-70.37899	SAX_RV_EPICARDIAL	20	1.0	1.0
2.58590	-31.07263	-70.80634	SAX_RV_EPICARDIAL	20	1.0	1.0
1.92993	-33.84196	-69.96136	SAX_RV_EPICARDIAL	20	1.0	1.0
0.54007	-36.82567	-70.38871	SAX_RV_EPICARDIAL	20	1.0	1.0
-0.11590	-39.59500	-69.54373	SAX_RV_EPICARDIAL	20	1.0	1.0
-1.50575	-42.57871	-69.97108	SAX_RV_EPICARDIAL	20	1.0	1.0
-2.16173	-45.34804	-69.12610	SAX_RV_EPICARDIAL	20	1.0	1.0
-2.81770	-48.11737	-68.28111	SAX_RV_EPICARDIAL	20	1.0	1.0
-2.73979	-50.67231	-66.16380	SAX_RV_EPICARDIAL	20	1.0	1.0
-2.66189	-53.22726	-64.04648	SAX_RV_EPICARDIAL	20	1.0	1.0
-1.52211	-54.18316	-61.07933	SAX_RV_EPICARDIAL	20	1.0	1.0
-0.38234	-55.13906	-58.11217	SAX_RV_EPICARDIAL	20	1.0	1.0
0.75743	-56.09496	-55.14501	SAX_RV_EPICARDIAL	20	1.0	1.0
2.22519	-55.66620	-52.60035	SAX_RV_EPICARDIAL	20	1.0	1.0
3.69295	-55.23744	-50.05568	SAX_RV_EPICARDIAL	20	1.0	1.0
5.16071	-54.80868	-47.51102	SAX_RV_EPICARDIAL	20	1.0	1.0
6.62847	-54.37991	-44.96635	SAX_RV_EPICARDIAL	20	1.0	1.0
8.09623	-53.95115	-42.42169	SAX_RV_EPICARDIAL	20	1.0	1.0
9.56399	-53.52239	-39.87702	SAX_RV_EPICARDIAL	20	1.0	1.0
11.03175	-53.09362	-37.33236	SAX_RV_EPICARDIAL	20	1.0	1.0
12.49951	-52.66486	-34.78769	SAX_RV_EPICARDIAL	20	1.0	1.0
13.96727	-52.23610	-32.24303	SAX_RV_EPICARDIAL	20	1.0	1.0
15.10704	-53.19200	-29.27587	SAX_RV_EPICARDIAL	20	1.0	1.0
16.57480	-52.76323	-26.73121	SAX_RV_EPICARDIAL	20	1.0	1.0
18.04256	-52.33447	-24.18654	SAX_RV_EPICARDIAL	20	1.0	1.0
19.51032	-51.90571	-21.64188	SAX_RV_EPICARDIAL	20	1.0	1.0
43.12146	-12.78709	-5.48517	SAX_RV_SEPTUM	20	1.0	1.0
43.77743	-10.01776	-6.33016	SAX_RV_SEPTUM	20	1.0	1.0
42.63766	-9.06186	-9.29731	SAX_RV_SEPTUM	20	1.0	1.0
40.84192	-10.87529	-11.41949	SAX_RV_SEPTUM	20	1.0	1.0
39.04617	-12.68871	-13.54166	SAX_RV_SEPTUM	20	1.0	1.0
37.25042	-14.50214	-15.66383	SAX_RV_SEPTUM	20	1.0	1.0
35.78266	-14.93091	-18.20850	SAX_RV_SEPTUM	20	1.0	1.0
33.98692	-16.74433	-20.33067	SAX_RV_SEPTUM	20	1.0	1.0
32.51916	-17.17310	-22.87534	SAX_RV_SEPTUM	20	1.0	1.0
30.72341	-18.98652	-24.99751	SAX_RV_SEPTUM	20	1.0	1.0
29.25565	-19.41529	-27.54218	SAX_RV_SEPTUM	20	1.0	1.0
27.78789	-19.84405	-30.08684	SAX_RV_SEPTUM	20	1.0	1.0
26.32013	-20.27281	-32.63151	SAX_RV_SEPTUM	20	1.0	1.0
25.18036	-19.31691	-35.59866	SAX_RV_SEPTUM	20	1.0	1.0
23.71260	-19.74567	-38.14333	SAX_RV_SEPTUM	20	1.0	1.0
22.57283	-18.78977	-41.11049	SAX_RV_SEPTUM	20	1.0	1.0
21.76104	-16.44921	-44.50013	SAX_RV_SEPTUM	20	1.0	1.0
20.62127	-15.49331	-47.46729	SAX_RV_SEPTUM	20	1.0	1.0
19.80948	-13.15274	-50.85694	SAX_RV_SEPTUM	20	1.0	1.0
19.73158	-10.59780	-52.97425	SAX_RV_SEPTUM	20	1.0	1.0
19.65367	-8.04285	-55.09157	SAX_RV_SEPTUM	20	1.0	1.0
18.84188	-5.70228	-58.48121	SAX_RV_SEPTUM	20	1.0	1.0
17.04614	-7.51571	-60.60339	SAX_RV_SEPTUM	20	1.0	1.0
46.47924	-1.49539	-7.59277	SAX_LV_EPICARDIAL	20	1.0	1.0
47.86909	1.48832	-7.16542	SAX_LV_EPICARDIAL	20	1.0	1.0
48.52506	4.25764	-8.01040	SAX_LV_EPICARDIAL	20	1.0	1.0
49.18104	7.02697	-8.85538	SAX_LV_EPICARDIAL	20	1.0	1.0
49.83701	9.79630	-9.70037	SAX_LV_EPICARDIAL	20	1.0	1.0
50.49298	12.56563	-10.54535	SAX_LV_EPICARDIAL	20	1.0	1.0
51.14896	15.33496	-11.39033	SAX_LV_EPICARDIAL	20	1.0	1.0
51.07105	17.88990	-13.50765	SAX_LV_EPICARDIAL	20	1.0	1.0
50.99314	20.44485	-15.62496	SAX_LV_EPICARDIAL	20	1.0	1.0
50.91524	22.99980	-17.74228	SAX_LV_EPICARDIAL	20	1.0	1.0
50.83733	25.55474	-19.85959	SAX_LV_EPICARDIAL	20	1.0	1.0
50.02554	27.89531	-23.24924	SAX_LV_EPICARDIAL	20	1.0	1.0
48.88577	28.85121	-26.21640	SAX_LV_EPICARDIAL	20	1.0	1.0
48.07399	31.19178	-29.60604	SAX_LV_EPICARDIAL	20	1.0	1.0
46.93421	32.14768	-32.57320	SAX_LV_EPICARDIAL	20	1.0	1.0
45.79444	33.10358	-35.54036	SAX_LV_EPICARDIAL	20	1.0	1.0
44.32668	32.67481	-38.08502	SAX_LV_EPICARDIAL	20	1.0	1.0
42.85892	32.24605	-40.62969	SAX_LV_EPICARDIAL	20	1.0	1.0
41.39116	31.81729	-43.17435	SAX_LV_EPICARDIAL	20	1.0	1.0
39.92340	31.38853	-45.71902	SAX_LV_EPICARDIAL	20	1.0	1.0
38.45564	30.95976	-48.26368	SAX_LV_EPICARDIAL	20	1.0	1.0
36.98788	30.53100	-50.80835	SAX_LV_EPICARDIAL	20	1.0	1.0
35.19214	28.71757	-52.93052	SAX_LV_EPICARDIAL	20	1.0	1.0
33.39639	26.90414	-55.05270	SAX_LV_EPICARDIAL	20	1.0	1.0
31.60064	25.09072	-57.17487	SAX_LV_EPICARDIAL	20	1.0	1.0
29.80490	23.27729	-59.29704	SAX_LV_EPICARDIAL	20	1.0	1.0
27.68116	20.07920	-60.99673	SAX_LV_EPICARDIAL	20	1.0	1.0
26.29131	17.09549	-61.42408	SAX_LV_EPICARDIAL	20	1.0	1.0
24.90146	14.11178	-61.85143	SAX_LV_EPICARDIAL	20	1.0	1.0
23.51160	11.12807	-62.27878	SAX_LV_EPICARDIAL	20	1.0	1.0
22.12175	8.14436	-62.70613	SAX_LV_EPICARDIAL	20	1.0	1.0
21.46578	5.37503	-61.86114	SAX_LV_EPICARDIAL	20	1.0	1.0
31.62947	-12.27758	-28.38230	SAX_LV_ENDOCARDIAL	20	1.0	1.0
33.42521	-10.46416	-26.26013	SAX_LV_ENDOCARDIAL	20	1.0	1.0
34.89297	-10.03539	-23.71546	SAX_LV_ENDOCARDIAL	20	1.0	1.0
36.36073	-9.60663	-21.17080	SAX_LV_ENDOCARDIAL	20	1.0	1.0
38.15648	-7.79320	-19.04862	SAX_LV_ENDOCARDIAL	20	1.0	1.0
39.95222	-5.97978	-16.92645	SAX_LV_ENDOCARDIAL	20	1.0	1.0
42.07596	-2.78168	-15.22677	SAX_LV_ENDOCARDIAL	20	1.0	1.0
43.13782	-1.18264	-14.37692	SAX_LV_ENDOCARDIAL	20	1.0	1.0
45.26156	2.01545	-12.67724	SAX_LV_ENDOCARDIAL	20	1.0	1.0
45.91753	4.78478	-13.52222	SAX_LV_ENDOCARDIAL	20	1.0	1.0
46.57350	7.55411	-14.36721	SAX_LV_ENDOCARDIAL	20	1.0	1.0
47.22948	10.32344	-15.21219	SAX_LV_ENDOCARDIAL	20	1.0	1.0
47.88545	13.09277	-16.05717	SAX_LV_ENDOCARDIAL	20	1.0	1.0
47.80754	15.64771	-18.17449	SAX_LV_ENDOCARDIAL	20	1.0	1.0
47.72964	18.20266	-20.29180	SAX_LV_ENDOCARDIAL	20	1.0	1.0
46.91785	20.54323	-23.68145	SAX_LV_ENDOCARDIAL	20	1.0	1.0
46.83994	23.09817	-25.79876	SAX_LV_ENDOCARDIAL	20	1.0	1.0
45.70017	24.05407	-28.76592	SAX_LV_ENDOCARDIAL	20	1.0	1.0
44.56040	25.00997	-31.73308	SAX_LV_ENDOCARDIAL	20	1.0	1.0
43.42063	25.96588	-34.70023	SAX_LV_ENDOCARDIAL	20	1.0	1.0
42.28085	26.92178	-37.66739	SAX_LV_ENDOCARDIAL	20	1.0	1.0
40.81309	26.49301	-40.21206	SAX_LV_ENDOCARDIAL	20	1.0	1.0
39.34533	26.06425	-42.75672	SAX_LV_ENDOCARDIAL	20	1.0	1.0
37.87758	25.63549	-45.30139	SAX_LV_ENDOCARDIAL	20	1.0	1.0
36.08183	23.82206	-47.42356	SAX_LV_ENDOCARDIAL	20	1.0	1.0
34.61407	23.39330	-49.96822	SAX_LV_ENDOCARDIAL	20	1.0	1.0
32.49034	20.19520	-51.66791	SAX_LV_ENDOCARDIAL	20	1.0	1.0
30.69459	18.38178	-53.79008	SAX_LV_ENDOCARDIAL	20	1.0	1.0
29.63272	16.78273	-54.63992	SAX_LV_ENDOCARDIAL	20	1.0	1.0
27.50899	13.58464	-56.33961	SAX_LV_ENDOCARDIAL	20	1.0	1.0
26.11914	10.60093	-56.76696	SAX_LV_ENDOCARDIAL	20	1.0	1.0
25.46316	7.83160	-55.92197	SAX_LV_ENDOCARDIAL	20	1.0	1.0
24.07331	4.84789	-56.34932	SAX_LV_ENDOCARDIAL	20	1.0	1.0
23.41734	2.07856	-55.50434	SAX_LV_ENDOCARDIAL	20	1.0	1.0
23.49524	-0.47638	-53.38703	SAX_LV_ENDOCARDIAL	20	1.0	1.0
22.83927	-3.24571	-52.54204	SAX_LV_ENDOCARDIAL	20	1.0	1.0
23.65106	-5.58628	-49.15240	SAX_LV_ENDOCARDIAL	20	1.0	1.0
23.72896	-8.14122	-47.03508	SAX_LV_ENDOCARDIAL	20	1.0	1.0
24.86874	-9.09712	-44.06792	SAX_LV_ENDOCARDIAL	20	1.0	1.0
25.68052	-11.43769	-40.67828	SAX_LV_ENDOCARDIAL	20	1.0	1.0
26.82029	-12.39359	-37.71112	SAX_LV_ENDOCARDIAL	20	1.0	1.0
28.28805	-11.96483	-35.16645	SAX_LV_ENDOCARDIAL	20	1.0	1.0
29.75581	-11.53606	-32.62179	SAX_LV_ENDOCARDIAL	20	1.0	1.0
30.89559	-12.49197	-29.65463	SAX_LV_ENDOCARDIAL	20	1.0	1.0
27.78261	-51.10467	-38.67058	SAX_RV_FREEWALL	17	1.0	1.0
29.57836	-49.29125	-36.54841	SAX_RV_FREEWALL	17	1.0	1.0
31.04612	-48.86248	-34.00374	SAX_RV_FREEWALL	17	1.0	1.0
32.84186	-47.04906	-31.88157	SAX_RV_FREEWALL	17	1.0	1.0
34.30962	-46.62029	-29.33690	SAX_RV_FREEWALL	17	1.0	1.0
36.10537	-44.80686	-27.21473	SAX_RV_FREEWALL	17	1.0	1.0
37.57313	-44.37810	-24.67007	SAX_RV_FREEWALL	17	1.0	1.0
39.36887	-42.56467	-22.54789	SAX_RV_FREEWALL	17	1.0	1.0
40.83663	-42.13591	-20.00323	SAX_RV_FREEWALL	17	1.0	1.0
42.96037	-38.93782	-18.30354	SAX_RV_FREEWALL	17	1.0	1.0
44.75611	-37.12439	-16.18137	SAX_RV_FREEWALL	17	1.0	1.0
46.87984	-33.92630	-14.48169	SAX_RV_FREEWALL	17	1.0	1.0
48.26970	-30.94259	-14.05434	SAX_RV_FREEWALL	17	1.0	1.0
48.92567	-28.17326	-14.89932	SAX_RV_FREEWALL	17	1.0	1.0
50.31552	-25.18955	-14.47197	SAX_RV_FREEWALL	17	1.0	1.0
50.97150	-22.42022	-15.31695	SAX_RV_FREEWALL	17	1.0	1.0
51.62747	-19.65090	-16.16193	SAX_RV_FREEWALL	17	1.0	1.0
28.48767	-13.52199	-66.19082	SAX_RV_FREEWALL	17	1.0	1.0
26.36393	-16.72008	-67.89050	SAX_RV_FREEWALL	17	1.0	1.0
24.24020	-19.91817	-69.59018	SAX_RV_FREEWALL	17	1.0	1.0
22.85035	-22.90188	-70.01753	SAX_RV_FREEWALL	17	1.0	1.0
21.46049	-25.88559	-70.44489	SAX_RV_FREEWALL	17	1.0	1.0
20.07064	-28.86930	-70.87224	SAX_RV_FREEWALL	17	1.0	1.0
19.00878	-30.46835	-71.72208	SAX_RV_FREEWALL	17	1.0	1.0
18.35280	-33.23768	-70.87709	SAX_RV_FREEWALL	17	1.0	1.0
16.96295	-36.22139	-71.30444	SAX_RV_FREEWALL	17	1.0	1.0
15.57310	-39.20510	-71.73179	SAX_RV_FREEWALL	17	1.0	1.0
14.91712	-41.97443	-70.88681	SAX_RV_FREEWALL	17	1.0	1.0
14.26115	-44.74375	-70.04183	SAX_RV_FREEWALL	17	1.0	1.0
13.60517	-47.51308	-69.19685	SAX_RV_FREEWALL	17	1.0	1.0
12.94920	-50.28241	-68.35186	SAX_RV_FREEWALL	17	1.0	1.0
13.02711	-52.83736	-66.23455	SAX_RV_FREEWALL	17	1.0	1.0
14.16688	-53.79326	-63.26739	SAX_RV_FREEWALL	17	1.0	1.0
15.30665	-54.74916	-60.30024	SAX_RV_FREEWALL	17	1.0	1.0
16.77441	-54.32040	-57.75557	SAX_RV_FREEWALL	17	1.0	1.0
18.24217	-53.89163	-55.21091	SAX_RV_FREEWALL	17	1.0	1.0
19.70993	-53.46287	-52.66624	SAX_RV_FREEWALL	17	1.0	1.0
21.17769	-53.03411	-50.12158	SAX_RV_FREEWALL	17	1.0	1.0
22.64545	-52.60534	-47.57691	SAX_RV_FREEWALL	17	1.0	1.0
24.11321	-52.17658	-45.03225	SAX_RV_FREEWALL	17	1.0	1.0
25.58097	-51.74782	-42.48758	SAX_RV_FREEWALL	17	1.0	1.0
27.04873	-51.31905	-39.94291	SAX_RV_FREEWALL	17	1.0	1.0
23.86313	-56.11619	-42.49244	SAX_RV_EPICARDIAL	17	1.0	1.0
25.65888	-54.30276	-40.37027	SAX_RV_EPICARDIAL	17	1.0	1.0
27.12664	-53.87400	-37.82560	SAX_RV_EPICARDIAL	17	1.0	1.0
28.59440	-53.44524	-35.28093	SAX_RV_EPICARDIAL	17	1.0	1.0
30.06215	-53.01648	-32.73627	SAX_RV_EPICARDIAL	17	1.0	1.0
31.85790	-51.20305	-30.61410	SAX_RV_EPICARDIAL	17	1.0	1.0
33.32566	-50.77428	-28.06943	SAX_RV_EPICARDIAL	17	1.0	1.0
34.79342	-50.34552	-25.52477	SAX_RV_EPICARDIAL	17	1.0	1.0
36.58917	-48.53209	-23.40259	SAX_RV_EPICARDIAL	17	1.0	1.0
38.38491	-46.71867	-21.28042	SAX_RV_EPICARDIAL	17	1.0	1.0
40.18066	-44.90524	-19.15824	SAX_RV_EPICARDIAL	17	1.0	1.0
41.97641	-43.09181	-17.03607	SAX_RV_EPICARDIAL	17	1.0	1.0
43.77215	-41.27838	-14.91390	SAX_RV_EPICARDIAL	17	1.0	1.0
45.89588	-38.08029	-13.21421	SAX_RV_EPICARDIAL	17	1.0	1.0
47.28574	-35.09658	-12.78686	SAX_RV_EPICARDIAL	17	1.0	1.0
49.40947	-31.89849	-11.08718	SAX_RV_EPICARDIAL	17	1.0	1.0
50.79932	-28.91478	-10.65983	SAX_RV_EPICARDIAL	17	1.0	1.0
51.45530	-26.14545	-11.50481	SAX_RV_EPICARDIAL	17	1.0	1.0
52.11127	-23.37612	-12.34979	SAX_RV_EPICARDIAL	17	1.0	1.0
52.76724	-20.60680	-13.19478	SAX_RV_EPICARDIAL	17	1.0	1.0
53.42322	-17.83747	-14.03976	SAX_RV_EPICARDIAL	17	1.0	1.0
26.94200	-11.39581	-70.85280	SAX_RV_EPICARDIAL	17	1.0	1.0
24.81827	-14.59390	-72.55248	SAX_RV_EPICARDIAL	17	1.0	1.0
23.42842	-17.57761	-72.97983	SAX_RV_EPICARDIAL	17	1.0	1.0
21.30468	-20.77570	-74.67952	SAX_RV_EPICARDIAL	17	1.0	1.0
19.91483	-23.75941	-75.10687	SAX_RV_EPICARDIAL	17	1.0	1.0
18.52498	-26.74312	-75.53422	SAX_RV_EPICARDIAL	17	1.0	1.0
17.13512	-29.72683	-75.96157	SAX_RV_EPICARDIAL	17	1.0	1.0
15.74527	-32.71054	-76.38892	SAX_RV_EPICARDIAL	17	1.0	1.0
15.08930	-35.47987	-75.54393	SAX_RV_EPICARDIAL	17	1.0	1.0
13.69944	-38.46358	-75.97128	SAX_RV_EPICARDIAL	17	1.0	1.0
13.04347	-41.23291	-75.12630	SAX_RV_EPICARDIAL	17	1.0	1.0
11.65362	-44.21662	-75.55365	SAX_RV_EPICARDIAL	17	1.0	1.0
10.99764	-46.98595	-74.70867	SAX_RV_EPICARDIAL	17	1.0	1.0
10.34167	-49.75527	-73.86369	SAX_RV_EPICARDIAL	17	1.0	1.0
9.68570	-52.52460	-73.01870	SAX_RV_EPICARDIAL	17	1.0	1.0
9.76360	-55.07955	-70.90139	SAX_RV_EPICARDIAL	17	1.0	1.0
10.57539	-57.42011	-67.51174	SAX_RV_EPICARDIAL	17	1.0	1.0
11.71516	-58.37601	-64.54458	SAX_RV_EPICARDIAL	17	1.0	1.0
13.18292	-57.94725	-61.99992	SAX_RV_EPICARDIAL	17	1.0	1.0
14.32269	-58.90315	-59.03276	SAX_RV_EPICARDIAL	17	1.0	1.0
15.79045	-58.47439	-56.48810	SAX_RV_EPICARDIAL	17	1.0	1.0
17.25821	-58.04563	-53.94343	SAX_RV_EPICARDIAL	17	1.0	1.0
18.72597	-57.61686	-51.39877	SAX_RV_EPICARDIAL	17	1.0	1.0
20.19373	-57.18810	-48.85410	SAX_RV_EPICARDIAL	17	1.0	1.0
21.66149	-56.75934	-46.30944	SAX_RV_EPICARDIAL	17	1.0	1.0
23.12925	-56.33057	-43.76477	SAX_RV_EPICARDIAL	17	1.0	1.0
52.28345	-16.88157	-17.00692	SAX_RV_SEPTUM	17	1.0	1.0
51.14367	-15.92567	-19.97407	SAX_RV_SEPTUM	17	1.0	1.0
49.67591	-16.35443	-22.51874	SAX_RV_SEPTUM	17	1.0	1.0
47.88017	-18.16786	-24.64091	SAX_RV_SEPTUM	17	1.0	1.0
46.41241	-18.59662	-27.18558	SAX_RV_SEPTUM	17	1.0	1.0
44.61666	-20.41005	-29.30775	SAX_RV_SEPTUM	17	1.0	1.0
43.14890	-20.83881	-31.85242	SAX_RV_SEPTUM	17	1.0	1.0
41.68114	-21.26757	-34.39708	SAX_RV_SEPTUM	17	1.0	1.0
40.21338	-21.69634	-36.94175	SAX_RV_SEPTUM	17	1.0	1.0
38.74562	-22.12510	-39.48641	SAX_RV_SEPTUM	17	1.0	1.0
37.27786	-22.55386	-42.03108	SAX_RV_SEPTUM	17	1.0	1.0
36.46608	-20.21330	-45.42072	SAX_RV_SEPTUM	17	1.0	1.0
35.32630	-19.25740	-48.38788	SAX_RV_SEPTUM	17	1.0	1.0
34.18653	-18.30150	-51.35504	SAX_RV_SEPTUM	17	1.0	1.0
33.37475	-15.96093	-54.74469	SAX_RV_SEPTUM	17	1.0	1.0
33.29684	-13.40598	-56.86200	SAX_RV_SEPTUM	17	1.0	1.0
32.48505	-11.06542	-60.25165	SAX_RV_SEPTUM	17	1.0	1.0
32.07916	-9.89514	-61.94647	SAX_RV_SEPTUM	17	1.0	1.0
30.61140	-10.32390	-64.49114	SAX_RV_SEPTUM	17	1.0	1.0
54.65726	-9.74386	-17.84704	SAX_LV_EPICARDIAL	17	1.0	1.0
56.04711	-6.76015	-17.41969	SAX_LV_EPICARDIAL	17	1.0	1.0
